name_muni,code_muni,lat,lon
Jucurutu,2406106.0,-6.0580114716143925,-37.021398118651724
Jundiá,2406155.0,-6.256262195059325,-35.34035340371778
Lagoa D'anta,2406205.0,-6.384712340688706,-35.62626201190291
Lagoa De Pedras,2406304.0,-6.192395833189037,-35.45082858744963
Lagoa De Velhos,2406403.0,-6.010494422138633,-35.84438434190404
Lagoa Nova,2406502.0,-6.092426216610156,-36.519292951515375
Lagoa Salgada,2406601.0,-6.1472074349180215,-35.504941797617185
Lajes,2406700.0,-5.698243203407486,-36.180516051480616
Lajes Pintadas,2406809.0,-6.148039897480788,-36.13397203287244
Lucrécia,2406908.0,-6.10353208107984,-37.824546179184004
Luís Gomes,2407005.0,-6.373432666894324,-38.402652613995954
Macaíba,2407104.0,-5.926792081721155,-35.42868949933252
Macau,2407203.0,-5.196007563017399,-36.523454205921425
Major Sales,2407252.0,-6.405142934007996,-38.31766239854505
Marcelino Vieira,2407302.0,-6.280321122137284,-38.15734600737425
Martins,2407401.0,-6.080176810131646,-37.90591994518004
Maxaranguape,2407500.0,-5.451612218981965,-35.354459583350334
Messias Targino,2407609.0,-6.092711114839266,-37.485432534828774
Montanhas,2407708.0,-6.504821576342853,-35.29098321806618
Monte Alegre,2407807.0,-6.098719942785167,-35.40514479235363
Monte Das Gameleiras,2407906.0,-6.4298575119873735,-35.80897909164692
Mossoró,2408003.0,-5.175892025939532,-37.32548935479227
Natal,2408102.0,-5.803199678515203,-35.22863159351094
Nísia Floresta,2408201.0,-6.054882168760524,-35.173087733828964
Nova Cruz,2408300.0,-6.448645534322451,-35.42893155363205
Olho D'água Do Borges,2408409.0,-5.978980998415378,-37.7101399107148
Ouro Branco,2408508.0,-6.6837412586248295,-36.921037119260546
Paraná,2408607.0,-6.450921134862449,-38.284205805374484
Paraú,2408706.0,-5.784411789926385,-37.11056596220963
Parazinho,2408805.0,-5.285826611261109,-35.93627350884884
Parelhas,2408904.0,-6.713846827759454,-36.61942390909938
Rio Do Fogo,2408953.0,-5.3771763047337,-35.39987016454623
Passa E Fica,2409100.0,-6.442718264082481,-35.61451178736287
Passagem,2409209.0,-6.283871874484585,-35.3957452936198
Patu,2409308.0,-6.086872756058028,-37.62129724779339
Santa Maria,2409332.0,-5.788982128647623,-35.72040738683091
Pau Dos Ferros,2409407.0,-6.117418891841519,-38.16970228663712
Pedra Grande,2409506.0,-5.146002168998195,-35.873499992555494
Pedra Preta,2409605.0,-5.524533770154872,-36.07952330123876
Pedro Avelino,2409704.0,-5.47497057761084,-36.33159838935362
Pedro Velho,2409803.0,-6.465217186432688,-35.22453205529221
Pendências,2409902.0,-5.292920304762066,-36.623999478830356
Pilões,2410009.0,-6.286714123498253,-38.02936372641973
Poço Branco,2410108.0,-5.571487993545864,-35.69450986594856
Portalegre,2410207.0,-6.03277564793502,-38.01487783870192
Porto Do Mangue,2410256.0,-5.088318766417731,-36.84155409450784
