name_muni,code_muni,lat,lon
Tomé-Açu,1508001.0,-2.6361197370074407,-48.2675702544554
Tracuateua,1508035.0,-1.041147904998808,-46.938983493369115
Trairão,1508050.0,-5.130361398017157,-56.00349133894594
Tucumã,1508084.0,-6.8201836127722535,-51.39139829118911
Tucuruí,1508100.0,-3.8562533524237477,-49.82116358297874
Ulianópolis,1508126.0,-3.8098736829194686,-47.493635201155854
Uruará,1508159.0,-3.583764298584055,-53.80734125614317
Vigia,1508209.0,-0.9335146848493302,-48.10492763143159
Viseu,1508308.0,-1.5232446111366977,-46.453046951059605
Vitória Do Xingu,1508357.0,-3.1352417403933828,-51.97397089189731
Xinguara,1508407.0,-6.917960039157768,-49.635259103139866
