name_muni,code_muni,lat,lon
Carmo Do Rio Verde,5205000.0,-15.425189905570408,-49.743832506444136
Castelândia,5205059.0,-18.155757468918203,-50.33989441278235
Catalão,5205109.0,-17.931308310053208,-47.664825256412485
Caturaí,5205208.0,-16.454743045602196,-49.58354908846241
Cavalcante,5205307.0,-13.635295677559423,-47.69609704837705
Ceres,5205406.0,-15.276492545023196,-49.637606433666974
Cezarina,5205455.0,-17.086559613811886,-49.75653476630491
Chapadão Do Céu,5205471.0,-18.465008419296442,-52.63353420932376
Cidade Ocidental,5205497.0,-16.12421476502643,-47.81917410503079
Cocalzinho De Goiás,5205513.0,-15.65569051344026,-48.602892475910096
Colinas Do Sul,5205521.0,-13.985142214314337,-48.07502167368214
Córrego Do Ouro,5205703.0,-16.36602089179114,-50.58203692061653
Corumbá De Goiás,5205802.0,-15.930330009966642,-48.67944227187931
Corumbaíba,5205901.0,-18.16921550735077,-48.533688103165545
Cristalina,5206206.0,-16.699290275983692,-47.51800404705593
Cristianópolis,5206305.0,-17.2136965188251,-48.70753690662599
Crixás,5206404.0,-14.640011721392804,-50.06525806560457
Cromínia,5206503.0,-17.241267789936746,-49.35725586353657
Cumari,5206602.0,-18.32057619447677,-48.13387130641286
Damianópolis,5206701.0,-14.556240724477814,-46.1909024112184
Damolândia,5206800.0,-16.256662706172442,-49.33335895766204
Davinópolis,5206909.0,-18.117781294385352,-47.565650623284725
Diorama,5207105.0,-16.22319925190677,-51.34965244369101
Doverlândia,5207253.0,-16.80511820459496,-52.49337272689623
Edealina,5207352.0,-17.421924131858653,-49.741882652369725
Edéia,5207402.0,-17.47690063388343,-49.96432973468709
Estrela Do Norte,5207501.0,-13.814133272541838,-49.086316058442655
Faina,5207535.0,-15.435623299027391,-50.37041725024348
Fazenda Nova,5207600.0,-16.15176497592908,-50.85668948832875
Firminópolis,5207808.0,-16.64009360928209,-50.31299232755136
Flores De Goiás,5207907.0,-14.652233016877313,-46.904558897296745
Formosa,5208004.0,-15.30854322525757,-47.247564363773094
Formoso,5208103.0,-13.723092636263718,-48.867657716973724
Gameleira De Goiás,5208152.0,-16.403120756391402,-48.67291883437593
Divinópolis De Goiás,5208301.0,-13.264268951588074,-46.51884102334266
Goianápolis,5208400.0,-16.51469984923915,-49.06656649510236
Goiandira,5208509.0,-18.12298437778908,-48.138826330220176
Goianésia,5208608.0,-15.275513639343691,-49.16743625124514
Goiânia,5208707.0,-16.643414381980303,-49.27422171002129
Goianira,5208806.0,-16.500134574365592,-49.4293911323797
Goiás,5208905.0,-15.847101508137454,-50.243060530811
Goiatuba,5209101.0,-17.993789895051165,-49.659885068685504
Gouvelândia,5209150.0,-18.50911193440177,-50.155713491010616
Guapó,5209200.0,-16.91130990294719,-49.57267725822614
Guaraíta,5209291.0,-15.67231839030186,-50.05046189372164
Guarani De Goiás,5209408.0,-13.889739622193312,-46.432376157520295
Guarinos,5209457.0,-14.699904081570926,-49.730971680233324
Heitoraí,5209606.0,-15.743466849789298,-49.785065457824906
Hidrolândia,5209705.0,-17.011764765589046,-49.26682303592015
Hidrolina,5209804.0,-14.739764850703715,-49.362997623501634
Iaciara,5209903.0,-14.090859022662615,-46.754965683059744
Inaciolândia,5209937.0,-18.509005439135915,-49.91605187261011
Indiara,5209952.0,-17.185199981988482,-49.968293643031
Inhumas,5210000.0,-16.307774801564637,-49.51629599730498
Ipameri,5210109.0,-17.506496924813174,-48.05513708177806
Ipiranga De Goiás,5210158.0,-15.169554698489629,-49.670117924854566
Iporá,5210208.0,-16.415934389387743,-51.18068017028413
Israelândia,5210307.0,-16.35754642201348,-50.88032006029278
Itaberaí,5210406.0,-16.08095555100315,-49.82399527004053
Itaguari,5210562.0,-15.938177096263885,-49.6266833065531
Itaguaru,5210604.0,-15.7727350484225,-49.61282304728944
Itajá,5210802.0,-19.10121792927284,-51.3197583853976
Itapaci,5210901.0,-14.942613905858785,-49.64806198959383
Itapirapuã,5211008.0,-15.703037168022911,-50.771091273511566
Itapuranga,5211206.0,-15.547711127331345,-49.95037763975681
Itarumã,5211305.0,-18.844472710424025,-51.33028907500467
Itauçu,5211404.0,-16.195861172195098,-49.60980336799206
Itumbiara,5211503.0,-18.353233733757857,-49.4166641452693
Ivolândia,5211602.0,-16.67598205077942,-51.03423474547653
Jandaia,5211701.0,-17.092108889206195,-50.18242932440621
Jaraguá,5211800.0,-15.702165064197166,-49.387162377749235
Jataí,5211909.0,-17.910336247068994,-51.73181875067529
Jaupaci,5212006.0,-16.190025988334423,-51.05834838304157
Jesúpolis,5212055.0,-15.965534269223488,-49.4116825894311
Joviânia,5212105.0,-17.79555290212657,-49.61860537987157
Jussara,5212204.0,-15.583432493998005,-51.329590593181244
Lagoa Santa,5212253.0,-19.18323519525424,-51.28458276243332
Leopoldo De Bulhões,5212303.0,-16.570273522870274,-48.888932301909506
Luziânia,5212501.0,-16.48202995817197,-47.99221188663133
Mairipotaba,5212600.0,-17.299537405511533,-49.45833074424084
Mambaí,5212709.0,-14.419497493126794,-46.06677159417471
Mara Rosa,5212808.0,-13.996584075299854,-49.39608787034339
Marzagão,5212907.0,-17.985431871291574,-48.68935224230727
Matrinchã,5212956.0,-15.377601394116223,-50.77452653473161
Maurilândia,5213004.0,-18.036175381436585,-50.36416446247895
Mimoso De Goiás,5213053.0,-15.017106049044044,-48.30866371362553
Minaçu,5213087.0,-13.499377729465053,-48.348796861647344
Mineiros,5213103.0,-17.632006910999984,-52.766325594699225
Moiporá,5213400.0,-16.50789725790993,-50.77309934199401
Monte Alegre De Goiás,5213509.0,-13.294694567650962,-46.92386830156257
Montes Claros De Goiás,5213707.0,-15.914286981826868,-51.579450134315465
Montividiu,5213756.0,-17.318176764744607,-51.189926942615344
Montividiu Do Norte,5213772.0,-13.145801880783965,-48.73156092038088
Morrinhos,5213806.0,-17.774907403276792,-49.12925210821729
Morro Agudo De Goiás,5213855.0,-15.311064847487698,-50.011762843980875
Mossâmedes,5213905.0,-16.162394688252522,-50.158180906009456
Mozarlândia,5214002.0,-14.842649728660565,-50.587224253190634
Mundo Novo,5214051.0,-13.798884338903981,-50.20339506510728
Mutunópolis,5214101.0,-13.719109569017224,-49.30383680126584
Nazário,5214408.0,-16.583378294871967,-49.849902278282684
Nerópolis,5214507.0,-16.426550015035914,-49.18634098710527
Niquelândia,5214606.0,-14.498958112405205,-48.401617251943264
Nova América,5214705.0,-15.045243367098154,-49.93497100870773
Nova Aurora,5214804.0,-18.0987058094791,-48.2956101239884
Nova Crixás,5214838.0,-14.134428664384172,-50.56190414855844
Nova Glória,5214861.0,-15.0778028074543,-49.50843667426122
Nova Iguaçu De Goiás,5214879.0,-14.31153879453417,-49.28826568168228
Nova Roma,5214903.0,-13.800837092142496,-47.01073502959855
Nova Veneza,5215009.0,-16.358250103558966,-49.309143151689575
Novo Brasil,5215207.0,-16.055172806236065,-50.646062132140116
Novo Gama,5215231.0,-16.12492340513624,-48.07498114076198
Novo Planalto,5215256.0,-13.250455245714663,-49.72646251220944
Orizona,5215306.0,-17.008001043622503,-48.195547265206436
Ouro Verde De Goiás,5215405.0,-16.25517213432212,-49.2206116347077
Ouvidor,5215504.0,-18.219367239750373,-47.74725683956449
Padre Bernardo,5215603.0,-15.361448651922833,-48.30523130360519
Palestina De Goiás,5215652.0,-16.70438864864229,-51.44093576312082
Palmeiras De Goiás,5215702.0,-16.809161975264203,-49.94596797712778
Palmelo,5215801.0,-17.30656348990692,-48.396814048422826
Palminópolis,5215900.0,-16.81988343000117,-50.19516387189798
Panamá,5216007.0,-18.204045068535585,-49.40318910657866
Paranaiguara,5216304.0,-18.808467510434404,-50.62375057188954
Paraúna,5216403.0,-17.047232386773445,-50.6377810726065
Perolândia,5216452.0,-17.49431531084683,-52.2247486552719
Petrolina De Goiás,5216809.0,-16.11196948786018,-49.3163907848696
Pilar De Goiás,5216908.0,-14.587634383850695,-49.52176108156381
Piracanjuba,5217104.0,-17.33205460174672,-48.99337610827939
Piranhas,5217203.0,-16.414261375816128,-51.84192586229739
Pirenópolis,5217302.0,-15.810400693264077,-49.01192448899105
Pires Do Rio,5217401.0,-17.272471340737628,-48.389058771755195
Planaltina,5217609.0,-15.284458793054393,-47.752034583487244
Pontalina,5217708.0,-17.531289188592613,-49.53815615359432
Porangatu,5218003.0,-13.29272277487942,-49.2311488997267
Porteirão,5218052.0,-17.90119825748864,-50.14812426393294
Portelândia,5218102.0,-17.351280289853815,-52.70461782825664
Posse,5218300.0,-14.230350512481944,-46.43563290794021
Professor Jamil,5218391.0,-17.273377017142945,-49.246153399127806
Quirinópolis,5218508.0,-18.4375147592578,-50.52920272827845
