name_muni,code_muni,lat,lon
Dois Vizinhos,4107207.0,-25.750215723622908,-53.07538590430566
Douradina,4107256.0,-23.347652150335616,-53.2900011581475
Doutor Camargo,4107306.0,-23.56119972142599,-52.21483258065029
Enéas Marques,4107405.0,-25.906653061116803,-53.153757575932836
Engenheiro Beltrão,4107504.0,-23.759897779538637,-52.26976560498323
Esperança Nova,4107520.0,-23.71443530454445,-53.79870779123719
Entre Rios Do Oeste,4107538.0,-24.712926358471943,-54.22245057317352
Espigão Alto Do Iguaçu,4107546.0,-25.35273346276018,-52.78713912068991
Farol,4107553.0,-24.12334839581525,-52.62878948019281
Faxinal,4107603.0,-24.003381517373214,-51.28484434175854
Fazenda Rio Grande,4107652.0,-25.676444253255443,-49.29747113883744
Fênix,4107702.0,-23.90107793414253,-52.02975223975124
Fernandes Pinheiro,4107736.0,-25.51672225510308,-50.510258883614384
Figueira,4107751.0,-23.87629286852223,-50.430317922883816
Floraí,4107801.0,-23.332791536056433,-52.34846018805993
Flor Da Serra Do Sul,4107850.0,-26.23815089161529,-53.28662376338966
Floresta,4107900.0,-23.60719781852607,-52.090026514322474
Florestópolis,4108007.0,-22.893158679282816,-51.40255970024357
Flórida,4108106.0,-23.105650852490946,-51.95654204894839
Formosa Do Oeste,4108205.0,-24.292622595004932,-53.33159722797444
Foz Do Iguaçu,4108304.0,-25.46674262609916,-54.48339893251802
Francisco Alves,4108320.0,-24.09486214520171,-53.872202902405846
Francisco Beltrão,4108403.0,-26.047716154794916,-53.13255941770305
Foz Do Jordão,4108452.0,-25.69963422655793,-52.09122442022081
General Carneiro,4108502.0,-26.4727454332452,-51.39197169420642
Godoy Moreira,4108551.0,-24.160315361418917,-51.90797003684988
Goioerê,4108601.0,-24.172695815417224,-53.05221632733241
Goioxim,4108650.0,-25.1299933898255,-51.99451686151343
Grandes Rios,4108700.0,-24.190976684686213,-51.44737191295211
Guaíra,4108809.0,-24.190650271251833,-54.23121412299648
Guairaçá,4108908.0,-22.922882927573188,-52.739963259678035
Guamiranga,4108957.0,-25.170708032505416,-50.839704854540294
Guapirama,4109005.0,-23.468052351344852,-50.07684206562461
Guaporema,4109104.0,-23.3251665178192,-52.826129485573986
Guaraci,4109203.0,-22.956730593239406,-51.67881488590295
Guaraniaçu,4109302.0,-25.05536811017826,-52.86333929374824
Guarapuava,4109401.0,-25.371622934244392,-51.491268709523155
Guaraqueçaba,4109500.0,-25.234254389338258,-48.36731408927278
Guaratuba,4109609.0,-25.817794048994774,-48.76862089357157
Honório Serpa,4109658.0,-26.162843978981524,-52.372673741032365
Ibaiti,4109708.0,-23.778398867337433,-50.28734781078086
Ibema,4109757.0,-25.152286282306697,-53.02412655225512
Ibiporã,4109807.0,-23.236353036079507,-51.03779044710785
Icaraíma,4109906.0,-23.373614758616753,-53.58562881542612
Iguaraçu,4110003.0,-23.22687351252489,-51.846951104250046
Iguatu,4110052.0,-24.68794558619006,-53.08688291695452
Imbaú,4110078.0,-24.438477897605726,-50.74174346223337
Imbituva,4110102.0,-25.225977821076572,-50.65545515591536
Inácio Martins,4110201.0,-25.63438350388833,-51.19744494447037
Inajá,4110300.0,-22.718781401542877,-52.22529991391561
Indianópolis,4110409.0,-23.486835994879588,-52.67330130323336
Ipiranga,4110508.0,-24.98844334039751,-50.58559914662672
Iporã,4110607.0,-24.045191655956113,-53.71978573975571
Iracema Do Oeste,4110656.0,-24.43855532145467,-53.351771829724626
Irati,4110706.0,-25.488524480101802,-50.825591251487324
Iretama,4110805.0,-24.352310230864,-52.11096399421965
Itaguajé,4110904.0,-22.65954312927582,-51.96781001279363
Itaipulândia,4110953.0,-25.156132022523437,-54.35826405261603
Itambaracá,4111001.0,-22.98276274574458,-50.414006019657215
Itambé,4111100.0,-23.706626067944384,-52.008225614928726
Itapejara D'oeste,4111209.0,-25.98621664344754,-52.82388475156378
Itaperuçu,4111258.0,-25.12493591093567,-49.4904872646822
Itaúna Do Sul,4111308.0,-22.728738462232883,-52.89844535129652
Ivaí,4111407.0,-24.987247390365887,-50.85981602806833
Ivaiporã,4111506.0,-24.28273031768479,-51.628933808704964
Ivaté,4111555.0,-23.353991825193326,-53.42424588935036
Ivatuba,4111605.0,-23.599064337728876,-52.17734132352754
Jaboti,4111704.0,-23.71813408590016,-50.0798010708464
Jacarezinho,4111803.0,-23.150662613192402,-49.94744022677112
Jaguapitã,4111902.0,-23.065274074825105,-51.55641179954744
Jaguariaíva,4112009.0,-24.330951013686875,-49.70511846053632
Jandaia Do Sul,4112108.0,-23.62790113615669,-51.68457983284312
Janiópolis,4112207.0,-24.128104304529902,-52.81126161888647
Japira,4112306.0,-23.73324215392678,-50.16297404116546
Japurá,4112405.0,-23.438841845151593,-52.5411583652519
Jardim Alegre,4112504.0,-24.20556397524685,-51.767373132554994
Jardim Olinda,4112603.0,-22.573849508965186,-52.07927897652904
Jataizinho,4112702.0,-23.251194113549587,-50.92425775672261
Jesuítas,4112751.0,-24.413746192369263,-53.410631703770775
Joaquim Távora,4112801.0,-23.456867150988334,-49.91035770199083
Jundiaí Do Sul,4112900.0,-23.473460600663337,-50.23205807470679
Juranda,4112959.0,-24.39752512263861,-52.834851124999396
Jussara,4113007.0,-23.637039187349846,-52.44780229913494
Kaloré,4113106.0,-23.857130968526,-51.68993240632064
Lapa,4113205.0,-25.770682754966835,-49.87112729400029
Laranjal,4113254.0,-24.902229638252923,-52.490652714380595
Laranjeiras Do Sul,4113304.0,-25.345559729148462,-52.381823082260816
Leópolis,4113403.0,-23.026767560343774,-50.71130525149689
Lidianópolis,4113429.0,-24.086224777882773,-51.63897172256629
Lindoeste,4113452.0,-25.26141511275512,-53.558013660565926
Loanda,4113502.0,-22.949130051859044,-53.071157172620616
Lobato,4113601.0,-22.981753695542846,-51.98726624183427
Londrina,4113700.0,-23.514445197822916,-51.11041518088081
Luiziana,4113734.0,-24.347494181640577,-52.33081373839767
