name_muni,code_muni,lat,lon
Amajari,1400027.0,3.7330232027886527,-62.437051825990004
Alto Alegre,1400050.0,3.0722079945141565,-62.74238542984674
Boa Vista,1400100.0,3.117986826954703,-60.71792718981508
Bonfim,1400159.0,2.7878725538563436,-60.10067213723718
Cantá,1400175.0,2.272892674018907,-60.542234536303326
Caracaraí,1400209.0,0.9908767916810952,-61.471517597934394
Caroebe,1400233.0,0.9147434386405306,-59.338138192783966
Iracema,1400282.0,2.181892283022276,-62.40162027005224
Mucajaí,1400308.0,2.5110183179024164,-61.996847661753904
Normandia,1400407.0,3.878923302458094,-60.065427675579585
Pacaraima,1400456.0,4.168679714902616,-60.83943648297254
Rorainópolis,1400472.0,0.03804745042368063,-61.01115096357557
São João Da Baliza,1400506.0,0.6358256978437633,-59.84499356051988
São Luiz,1400605.0,0.88453702086507,-60.15184276069123
Uiramutã,1400704.0,4.685621452972818,-60.27934715046908
