name_muni,code_muni,lat,lon
Pacujá,2309904.0,-4.005909095797768,-40.685395201040436
Palhano,2310001.0,-4.70832983837079,-38.028104360443685
Palmácia,2310100.0,-4.125791170645093,-38.84192433384553
Paracuru,2310209.0,-3.480776219368092,-39.038864479281315
Paraipaba,2310258.0,-3.4222438931352537,-39.17932657091024
Parambu,2310308.0,-6.3041325842812785,-40.627603416713754
Paramoti,2310407.0,-4.159800272626172,-39.37700074713379
Pedra Branca,2310506.0,-5.497030793383685,-39.84674502750091
Penaforte,2310605.0,-7.780348222842636,-39.053923654393344
Pentecoste,2310704.0,-3.85386837434972,-39.14603418225708
Pereiro,2310803.0,-6.040890594335775,-38.48860026884393
Pindoretama,2310852.0,-4.054736329716348,-38.3056862537072
Piquet Carneiro,2310902.0,-5.86298884290704,-39.45170725319279
Pires Ferreira,2310951.0,-4.259132124085179,-40.58426841858641
Poranga,2311009.0,-4.799510112422436,-41.07740958212453
Porteiras,2311108.0,-7.542055883371636,-39.106679339124646
Potengi,2311207.0,-7.072656609267007,-40.03635506222188
Potiretama,2311231.0,-5.749579748513987,-38.16764806309344
Quiterianópolis,2311264.0,-5.871616272028916,-40.7609303464645
Quixadá,2311306.0,-4.954565059823319,-38.947051819462246
Quixelô,2311355.0,-6.175457050709141,-39.120716460679276
Quixeramobim,2311405.0,-5.245624318981167,-39.333207719358846
Quixeré,2311504.0,-5.088137463496586,-37.862191255245
Redenção,2311603.0,-4.245737063702102,-38.762236226245065
Reriutaba,2311702.0,-4.120838375080549,-40.61322315711771
Russas,2311801.0,-4.843902924330838,-38.14816843833641
Saboeiro,2311900.0,-6.4843942999181134,-39.88859795145287
Salitre,2311959.0,-7.204817054406775,-40.36638258182564
Santana Do Acaraú,2312007.0,-3.461006148940726,-40.164694129500894
Santana Do Cariri,2312106.0,-7.222152362265948,-39.75638841512868
Santa Quitéria,2312205.0,-4.340797037252874,-40.04188060596701
São Benedito,2312304.0,-4.04088431623081,-40.96955802507297
São Gonçalo Do Amarante,2312403.0,-3.6006046172598585,-39.060535041973615
São João Do Jaguaribe,2312502.0,-5.325979963638344,-38.27322241883661
São Luís Do Curu,2312601.0,-3.6462999698044247,-39.26441804777652
Senador Pompeu,2312700.0,-5.587749924028486,-39.43352725694274
Senador Sá,2312809.0,-3.2702193864560742,-40.46100582777417
Sobral,2312908.0,-3.8110979777589837,-40.22785322326576
Solonópole,2313005.0,-5.776570001919404,-39.002436584732635
Tabuleiro Do Norte,2313104.0,-5.323991884317263,-38.044277053222224
Tamboril,2313203.0,-4.920143066615589,-40.33577211231188
Tarrafas,2313252.0,-6.730176010433452,-39.7378264437645
Tauá,2313302.0,-5.936841348657832,-40.25895867742371
Tejuçuoca,2313351.0,-3.9320116247223416,-39.58337545572166
Tianguá,2313401.0,-3.736132288584606,-41.05495858937717
Trairi,2313500.0,-3.3374748663199356,-39.353565150934344
Tururu,2313559.0,-3.5510162666915708,-39.40568949227702
Ubajara,2313609.0,-3.8665776373836587,-41.004612295653985
Umari,2313708.0,-6.623291189902516,-38.730238796052596
Umirim,2313757.0,-3.6870025705702525,-39.38467754380991
Uruburetama,2313807.0,-3.6211792037191453,-39.51479310792826
Uruoca,2313906.0,-3.3208692851625514,-40.68035064710215
Varjota,2313955.0,-4.167857908504364,-40.493951777348244
Várzea Alegre,2314003.0,-6.771743210256079,-39.29795598316354
Viçosa Do Ceará,2314102.0,-3.546192788339721,-41.13607767479811
