name_muni,code_muni,lat,lon
Joselândia,2105609.0,-5.016075736237361,-44.75564730998245
Junco Do Maranhão,2105658.0,-1.9183496852486601,-46.117777792207825
Lago Da Pedra,2105708.0,-4.739021669393895,-45.205275430450314
Lago Do Junco,2105807.0,-4.52250908431374,-44.976561958395095
Lago Verde,2105906.0,-3.989377171002199,-44.881979573472044
Lagoa Do Mato,2105922.0,-6.03224610736592,-43.4956535335009
Lago Dos Rodrigues,2105948.0,-4.588651089214542,-44.93100656103877
Lagoa Grande Do Maranhão,2105963.0,-4.929710906490582,-45.40308963242993
Lajeado Novo,2105989.0,-6.103496906241999,-46.92955021671426
Lima Campos,2106003.0,-4.556882735595593,-44.46472557472385
Loreto,2106102.0,-7.220871815331007,-45.21978225780957
Luís Domingues,2106201.0,-1.3870457483743732,-45.889808734742715
Magalhães De Almeida,2106300.0,-3.2992564094238537,-42.18332910249584
Maracaçumé,2106326.0,-1.9842556627473777,-45.99391332872278
Marajá Do Sena,2106359.0,-4.705062229723629,-45.62852493629137
Maranhãozinho,2106375.0,-2.41244676823061,-45.946879887302025
Mata Roma,2106409.0,-3.6259491123359053,-43.22734709736578
Matinha,2106508.0,-3.0714570228610745,-45.001697564266905
Matões,2106607.0,-5.388621413972837,-43.307311051345714
Matões Do Norte,2106631.0,-3.7567153260032207,-44.47772287091087
Milagres Do Maranhão,2106672.0,-3.496415633532812,-42.79498124449475
Mirador,2106706.0,-6.454021078001341,-44.95112803311373
Miranda Do Norte,2106755.0,-3.5314750824464465,-44.526830801522735
Mirinzal,2106805.0,-2.0586715743126867,-44.8432890168717
Monção,2106904.0,-3.490666537941693,-45.32109684045683
Montes Altos,2107001.0,-5.858013369753954,-47.04152393429161
Morros,2107100.0,-2.973932943130011,-43.77687371925691
Nina Rodrigues,2107209.0,-3.437671316674384,-43.8131243771832
Nova Colinas,2107258.0,-7.144323475565368,-46.26450037468456
Nova Iorque,2107308.0,-6.750042756084215,-44.04013341126105
Nova Olinda Do Maranhão,2107357.0,-2.895956065865428,-45.95519608842708
Olho D'água Das Cunhãs,2107407.0,-4.094648061449852,-45.120352057392374
Olinda Nova Do Maranhão,2107456.0,-2.9755303559895876,-45.008921701284336
Paço Do Lumiar,2107506.0,-2.5052851668470297,-44.12409832748366
Palmeirândia,2107605.0,-2.6921853307095462,-45.023218437464735
Paraibano,2107704.0,-6.4037599109815675,-43.923874062583444
Parnarama,2107803.0,-5.638018430491312,-43.46265702175311
Passagem Franca,2107902.0,-6.152664906553018,-43.75838882305282
Pastos Bons,2108009.0,-6.632225263301744,-44.18063829043519
Paulino Neves,2108058.0,-2.85472371503037,-42.611049523364585
Paulo Ramos,2108108.0,-4.521997234542094,-45.39444517955128
Pedreiras,2108207.0,-4.618022168844563,-44.581467544836606
Pedro Do Rosário,2108256.0,-2.9889059017038417,-45.43075545889988
Penalva,2108306.0,-3.251641263584824,-45.29775681675283
Peri Mirim,2108405.0,-2.5706663485832935,-44.895744871509336
Peritoró,2108454.0,-4.419862698472247,-44.28116294565303
Pindaré-Mirim,2108504.0,-3.6931926072925867,-45.44009132274117
Pinheiro,2108603.0,-2.4982178749243857,-45.12693942843546
Pio Xii,2108702.0,-3.851525404359961,-45.09313311638011
Pirapemas,2108801.0,-3.782853130342996,-44.172630736189774
Poção De Pedras,2108900.0,-4.786916178207844,-44.91186069157278
Porto Franco,2109007.0,-6.368790715055252,-47.18005283248237
Porto Rico Do Maranhão,2109056.0,-1.883895584310865,-44.633132431975916
Presidente Dutra,2109106.0,-5.283125053211937,-44.457105090438965
Presidente Juscelino,2109205.0,-3.089692826293384,-44.07783631643399
Presidente Médici,2109239.0,-2.3189773130540736,-45.77342550552552
Presidente Sarney,2109270.0,-2.5865621313336713,-45.361568158437045
Presidente Vargas,2109304.0,-3.3811416342853384,-43.98522161461686
Primeira Cruz,2109403.0,-2.709289349577639,-43.36277116883097
Raposa,2109452.0,-2.4377950389998357,-44.0896960568245
Riachão,2109502.0,-7.598263624183945,-46.65947245834541
Ribamar Fiquene,2109551.0,-5.958375207366102,-47.31617902092684
Rosário,2109601.0,-2.9561386223387545,-44.201882578559875
Sambaíba,2109700.0,-7.432142796324691,-45.556350874782346
Santa Filomena Do Maranhão,2109759.0,-5.518942537615844,-44.618443796131146
Santa Helena,2109809.0,-2.4191920905165722,-45.37129882589389
Santa Inês,2109908.0,-3.873501540871308,-45.4366906362753
Santa Luzia,2110005.0,-4.269948931260792,-45.931631235962904
Santa Luzia Do Paruá,2110039.0,-2.5398382408254006,-45.77230990191892
Santa Quitéria Do Maranhão,2110104.0,-3.3452287437001784,-42.880056415739844
Santa Rita,2110203.0,-3.1595182473861176,-44.328715427275405
Santana Do Maranhão,2110237.0,-3.1972168279280373,-42.61467035496403
Santo Amaro Do Maranhão,2110278.0,-2.623325390249113,-43.184096003487525
Santo Antônio Dos Lopes,2110302.0,-4.8263499526942475,-44.481155210228394
São Benedito Do Rio Preto,2110401.0,-3.3753699604988143,-43.6184430321322
São Bento,2110500.0,-2.798341677348049,-44.999320862395884
São Bernardo,2110609.0,-3.3119889183479887,-42.4060479264642
São Domingos Do Azeitão,2110658.0,-6.833258469813748,-44.61737908541997
São Domingos Do Maranhão,2110708.0,-5.638225904968022,-44.336506836147635
São Félix De Balsas,2110807.0,-7.09185464867065,-44.88339722716481
São Francisco Do Brejão,2110856.0,-5.158465054057887,-47.35371227897312
São Francisco Do Maranhão,2110906.0,-6.208649607857485,-43.113872056766475
