name_muni,code_muni,lat,lon
Guabiruba,4206306.0,-27.103371387052885,-49.0207888122713
Guaraciaba,4206405.0,-26.580104137256885,-53.57106296625314
Guaramirim,4206504.0,-26.476668891389615,-48.94496398344063
Guarujá Do Sul,4206603.0,-26.398362660328424,-53.484068808693635
Guatambú,4206652.0,-27.11651962993205,-52.7833741535873
Herval D'oeste,4206702.0,-27.19540743000356,-51.41058692428648
Ibiam,4206751.0,-27.208439863904854,-51.215460787368976
Ibicaré,4206801.0,-27.092501971273492,-51.370026790330556
Ibirama,4206900.0,-27.01821787042755,-49.528526859775766
Içara,4207007.0,-28.7516639032398,-49.27735622795448
Ilhota,4207106.0,-26.859021442903263,-48.857387203447075
Imaruí,4207205.0,-28.231530998776293,-48.83443371598365
Imbituba,4207304.0,-28.194546912532672,-48.70264628412243
Imbuia,4207403.0,-27.50294801741082,-49.40655487506352
Indaial,4207502.0,-26.995127630585255,-49.22414638732337
Iomerê,4207577.0,-26.9878004989183,-51.275416302587
Ipira,4207601.0,-27.37086449443298,-51.79879433575845
Iporã Do Oeste,4207650.0,-27.000451333684858,-53.48937277347866
Ipuaçu,4207684.0,-26.67879405437448,-52.476008329066545
Ipumirim,4207700.0,-27.040395007002402,-52.15272339883448
Iraceminha,4207759.0,-26.845338384384252,-53.324481686950726
Irani,4207809.0,-27.025370658604107,-51.91798438427107
Irati,4207858.0,-26.627458833789436,-52.890073511459455
Irineópolis,4207908.0,-26.357116724785072,-50.76063820764208
Itá,4208005.0,-27.243921579306377,-52.332032579880256
Itaiópolis,4208104.0,-26.472382023967402,-49.8911710505249
Itajaí,4208203.0,-26.969066887900436,-48.75340555309095
Itapema,4208302.0,-27.10865127791494,-48.63437950314515
Itapiranga,4208401.0,-27.11221081183785,-53.71164814880555
Itapoá,4208450.0,-26.08237802733213,-48.65227323675247
Ituporanga,4208500.0,-27.453489775742714,-49.53874767745988
Jaborá,4208609.0,-27.141447437117804,-51.77274277936811
Jacinto Machado,4208708.0,-28.994923896003364,-49.84815176951151
Jaguaruna,4208807.0,-28.65776710366733,-49.04459625354335
Jaraguá Do Sul,4208906.0,-26.482013653724245,-49.15994166514016
Jardinópolis,4208955.0,-26.717113947126638,-52.87134151704665
Joaçaba,4209003.0,-27.151834072715097,-51.59296815549228
Joinville,4209102.0,-26.244379828560252,-48.951414280107564
José Boiteux,4209151.0,-26.859566979895106,-49.64627559664421
Jupiá,4209177.0,-26.394216366163043,-52.72091736218816
Lacerdópolis,4209201.0,-27.250934973978264,-51.59028965218797
Lages,4209300.0,-28.021160074119585,-50.34070054794068
Laguna,4209409.0,-28.486444075833713,-48.82582677708765
Lajeado Grande,4209458.0,-26.854888517536846,-52.551952950532666
Laurentino,4209508.0,-27.207969336120758,-49.733658356750595
Lauro Müller,4209607.0,-28.384616112770335,-49.45192695356817
Lebon Régis,4209706.0,-26.858615155331833,-50.702573307191635
Leoberto Leal,4209805.0,-27.472269048204538,-49.257213120628066
Lindóia Do Sul,4209854.0,-27.031517631026777,-52.05241990043548
Lontras,4209904.0,-27.189526970905977,-49.50725594801561
Luiz Alves,4210001.0,-26.72733368716207,-48.89112163161889
Luzerna,4210035.0,-27.0904233282758,-51.50573745552849
Macieira,4210050.0,-26.80351456431372,-51.353151945307985
Mafra,4210100.0,-26.20096564289904,-49.88943273874972
Major Gercino,4210209.0,-27.42794899351278,-49.05271384848495
Major Vieira,4210308.0,-26.4813372477266,-50.36162032794192
Maracajá,4210407.0,-28.86397850490211,-49.45551391712588
Maravilha,4210506.0,-26.760026436674195,-53.19806489963936
Marema,4210555.0,-26.812340580513172,-52.630210650539475
Massaranduba,4210605.0,-26.62689463031941,-48.98820702019308
Matos Costa,4210704.0,-26.481316606701526,-51.14186617436292
Meleiro,4210803.0,-28.841822707301596,-49.601808061687706
Mirim Doce,4210852.0,-27.18557259180776,-50.17516498097515
Modelo,4210902.0,-26.774839464688785,-53.0510436574506
Mondaí,4211009.0,-27.09925962140184,-53.44642371076039
Monte Carlo,4211058.0,-27.19379589176533,-50.927557554128335
Monte Castelo,4211108.0,-26.66081827027489,-50.291494364067375
Morro Da Fumaça,4211207.0,-28.637717466039813,-49.24287658380246
Morro Grande,4211256.0,-28.72203081646142,-49.74050621511774
Navegantes,4211306.0,-26.828788909354234,-48.72739759097883
Nova Erechim,4211405.0,-26.90808710661629,-52.906712251046
Nova Itaberaba,4211454.0,-26.96119491617504,-52.83315549097323
Nova Trento,4211504.0,-27.313344552594234,-49.041463426800696
Nova Veneza,4211603.0,-28.68480472487897,-49.58504950684523
