name_muni,code_muni,lat,lon
Serra Do Navio,1600055.0,1.6519084119864769,-52.2681798262703
Amapá,1600105.0,1.746764331612389,-50.59264664393505
Pedra Branca Do Amapari,1600154.0,1.1576363930587845,-52.51949826799468
Calçoene,1600204.0,2.4240870093541247,-51.406611826350144
Cutias,1600212.0,1.035542872056333,-50.48697420503732
Ferreira Gomes,1600238.0,0.9571208270743872,-51.417360189187406
Itaubal,1600253.0,0.5383873077560547,-50.64031725564065
Laranjal Do Jari,1600279.0,1.1017054698023057,-53.31065445561366
Macapá,1600303.0,0.5626890424674916,-50.69190070767901
Mazagão,1600402.0,-0.06682531156012564,-51.95119564014407
Oiapoque,1600501.0,3.112348048875019,-51.89848039104513
Porto Grande,1600535.0,0.5856318921631878,-51.67001078226805
Pracuúba,1600550.0,1.6258446415061256,-51.278521786711295
Santana,1600600.0,0.12974017887439301,-51.378295172729466
Tartarugalzinho,1600709.0,1.2976051403423012,-50.992652416722066
Vitória Do Jari,1600808.0,-0.9963803896918213,-52.061278936116544
