name_muni,code_muni,lat,lon
Camocim De São Félix,2603504.0,-8.350109534235406,-35.77213744677698
Camutanga,2603603.0,-7.434037757522621,-35.29922154190074
Canhotinho,2603702.0,-8.893356818189407,-36.17678575090398
Capoeiras,2603801.0,-8.687035638903659,-36.59905056419448
Carnaíba,2603900.0,-7.7963067115915425,-37.72721162900394
Carnaubeira Da Penha,2603926.0,-8.40924401949821,-38.72150639807177
Carpina,2604007.0,-7.819535377185281,-35.30581115703384
Caruaru,2604106.0,-8.180526460690777,-36.01661393424712
Casinhas,2604155.0,-7.7564250526101555,-35.721381473125696
Catende,2604205.0,-8.675860564414972,-35.73047324410041
Cedro,2604304.0,-7.743780041304225,-39.203701539968534
Chã De Alegria,2604403.0,-7.999220554312968,-35.22207195187124
Chã Grande,2604502.0,-8.229647599804442,-35.47407648476014
Condado,2604601.0,-7.5964059555243155,-35.09875866227979
Correntes,2604700.0,-9.11488321540616,-36.33872611765652
Cortês,2604809.0,-8.43287906039457,-35.53072199729677
Cumaru,2604908.0,-8.03999306373834,-35.72078947616265
Cupira,2605004.0,-8.582946061782266,-35.931414615617015
Custódia,2605103.0,-8.173916839113383,-37.68159672236715
Dormentes,2605152.0,-8.496184604698275,-40.620077488250075
Escada,2605202.0,-8.369781396736075,-35.26452252587564
Exu,2605301.0,-7.516049092457504,-39.7482415310843
Feira Nova,2605400.0,-7.9528854525533,-35.38332767101626
Fernando De Noronha,2605459.0,-3.8542906709911313,-32.42410592101997
Ferreiros,2605509.0,-7.478494136881096,-35.24448414561871
Flores,2605608.0,-7.939948818433335,-37.89469139801077
Floresta,2605707.0,-8.566691655301133,-38.30583190466821
Frei Miguelinho,2605806.0,-7.935240163479059,-35.884992538647396
Gameleira,2605905.0,-8.612874490849192,-35.39266373819593
Garanhuns,2606002.0,-8.929179324655168,-36.50105444918108
Glória Do Goitá,2606101.0,-8.012498360209321,-35.338394863668896
Goiana,2606200.0,-7.5968431391156255,-34.94256522127047
Granito,2606309.0,-7.788508441208588,-39.694298486779736
Gravatá,2606408.0,-8.198345762969927,-35.5635744289655
Iati,2606507.0,-9.14353081503424,-36.90108638901829
Ibimirim,2606606.0,-8.592491202320042,-37.607846970722434
Ibirajuba,2606705.0,-8.613423524696826,-36.20136789385384
Igarassu,2606804.0,-7.817544996711768,-34.96032903472375
Iguaracy,2606903.0,-7.845518050677074,-37.40308645268949
Inajá,2607000.0,-8.808306553147839,-37.84646430480605
Ingazeira,2607109.0,-7.7138231577385925,-37.41620360084728
Ipojuca,2607208.0,-8.43732004559088,-35.08891360165073
Ipubi,2607307.0,-7.497933731345309,-40.217388535881355
Itacuruba,2607406.0,-8.749350882837803,-38.72849410825572
Itaíba,2607505.0,-8.984371046277758,-37.29582027861089
Ilha De Itamaracá,2607604.0,-7.759610619099378,-34.85443369965861
Itambé,2607653.0,-7.449914843222067,-35.13430581724775
Itapetim,2607703.0,-7.397577958349728,-37.14322959273022
Itapissuma,2607752.0,-7.7452249424608866,-34.906763889479336
Itaquitinga,2607802.0,-7.68639703329414,-35.03262114769477
Jaboatão Dos Guararapes,2607901.0,-8.152223741420952,-35.00321047020476
Jaqueira,2607950.0,-8.743374119894838,-35.80785791893374
Jataúba,2608008.0,-8.055234757864154,-36.53386749222766
Jatobá,2608057.0,-9.20777309025749,-38.21377881509542
João Alfredo,2608107.0,-7.861002422230825,-35.59240960583007
Joaquim Nabuco,2608206.0,-8.561862282516373,-35.544448886170265
